,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
1142,5673486,1346292257,1982650024,230,355,31.493,48.574,37122,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1143,5673488,1356509202,1982650024,58,92,20.696,52.231,37090,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1144,5673490,1316921166,1982650024,475,497,8.179,28.692,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1145,5673491,1316940471,1982650024,112,145,37.648,73.321,37076,Obstetrics & Gynecology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1146,5673492,1316977861,1982650024,293,308,11.192,31.957,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1147,5673494,1326023789,1982650024,337,354,18.78,44.974,37205,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1148,5673496,1326057167,1982650024,47,65,34.138,49.344,37090,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1149,5673497,1356307722,1982650024,157,160,7.519,31.82,37203,Anesthesiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1150,5673498,1356365928,1982650024,415,562,18.913,40.012,37076,Neurological Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1151,5673499,1356311831,1982650024,109,149,40.799,50.335,37015,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1152,5673500,1356342018,1982650024,171,173,4.601,19.291,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1153,7050529,1376768218,1982650024,88,89,4.337,9.59,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1154,7050530,1376756742,1982650024,627,680,10.184,32.333,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1155,7050532,1386615540,1982650024,120,199,21.814,37.696,37076,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1156,7050534,1386691368,1982650024,193,257,2.533,8.632,37203,Physician Assistant,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1157,7050537,1366510794,1982650024,119,275,5.047,26.304,37076,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1158,7050540,1366429151,1982650024,322,335,14.627,40.983,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1159,7050541,1396729091,1982650024,467,490,11.304,38.706,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1160,7050542,1396721106,1982650024,1034,1123,6.666,28.036,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1161,7050543,1396749750,1982650024,45,75,41.773,44.252,37232,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1162,7050545,1396707923,1982650024,418,430,14.6,46.919,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1163,7050547,1386901536,1982650024,209,393,20.16,38.246,37027,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1164,8430822,1063730059,1982650024,86,115,46.904,70.393,37076,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1165,8430824,1073557831,1982650024,181,184,29.212,52.336,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1166,8430825,1063467876,1982650024,184,296,38.213,50.165,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1167,8430826,1053719682,1982650024,98,156,22.635,31.067,37232,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1168,8430827,1053679951,1982650024,359,388,14.271,41.547,37076,Pathology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1169,8430828,1063485274,1982650024,170,255,45.624,61.522,37076,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1170,8430832,1043522311,1982650024,432,457,7.379,23.709,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1171,8430833,1083865976,1982650024,104,104,17.212,49.655,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1172,8430834,1053519785,1982650024,991,1337,8.044,28.432,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1173,8430836,1053406405,1982650024,38,56,48.625,70.858,37203,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1174,8430837,1053408567,1982650024,56,113,19.885,46.3,37215,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1175,8430838,1053425181,1982650024,98,130,35.392,53.044,37087,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1176,8430839,1053303248,1982650024,233,372,23.433,39.181,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1177,8430840,1053310961,1982650024,130,132,8.0,37.727,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1178,9525145,1699062364,1982650024,38,51,45.804,56.196,37232,Anesthesiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1179,9525146,1699705855,1982650024,51,66,39.318,54.609,37087,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1180,9525148,1699950634,1982650024,150,155,4.529,20.278,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1181,9525149,1699752493,1982650024,450,460,9.967,34.906,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1182,9525150,1679546717,1982650024,1059,1398,14.725,41.134,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1183,9525152,1710118682,1982650024,269,443,21.047,45.961,37076,Urology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1184,9525156,1689616294,1982650024,368,385,9.317,31.343,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1185,9525157,1689617433,1982650024,658,714,11.214,37.04,37076,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1186,9525160,1710008651,1982650024,387,577,4.482,14.565,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1187,10987902,1740337633,1982650024,474,498,11.49,37.937,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1188,10987903,1740252642,1982650024,60,63,3.968,5.215,37203,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1189,10987905,1730224320,1982650024,211,372,16.191,45.488,37076,Specialist,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1190,10987906,1730236621,1982650024,44,60,16.067,43.646,37209,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1191,10987908,1730111642,1982650024,1396,1996,7.57,25.599,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1192,10987909,1730145285,1982650024,37,58,27.655,36.416,37128,Psychiatry & Neurology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1193,10987911,1750389607,1982650024,166,203,46.798,65.776,37087,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1194,10987912,1750410452,1982650024,243,251,21.104,38.361,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1195,10987914,1710986153,1982650024,133,138,4.152,14.625,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1196,10987915,1710968037,1982650024,159,243,30.156,49.459,37076,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1197,10987916,1710943519,1982650024,228,342,13.541,40.845,37076,Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1198,10987919,1720087307,1982650024,183,186,4.177,13.046,37203,"Nurse Anesthetist, Certified Registered",1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1199,10987920,1720245301,1982650024,321,529,23.82,51.681,37076,Urology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1200,10987921,1720286487,1982650024,342,346,11.066,36.651,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1201,10987922,1720340193,1982650024,226,385,11.527,29.698,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1202,10987924,1720077761,1982650024,250,332,40.922,59.404,37076,Otolaryngology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1203,10987925,1720079114,1982650024,78,84,12.155,34.203,37207,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1204,12252867,1447242565,1982650024,64,94,44.479,63.249,37205,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1205,12252868,1447245725,1982650024,52,62,8.048,17.107,37203,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1206,12252869,1447234141,1982650024,570,593,13.707,42.761,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1207,12252870,1447307251,1982650024,106,136,19.5,38.518,37066,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1208,12252872,1417091257,1982650024,324,327,24.138,56.592,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1209,12252873,1407892516,1982650024,684,737,16.901,44.041,37087,Pathology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1210,12252874,1407890593,1982650024,112,155,31.219,45.551,37211,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1211,12252876,1417903378,1982650024,30,53,24.679,23.864,37203,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1212,12252878,1407833825,1982650024,514,543,13.429,41.994,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1213,12252879,1407830102,1982650024,114,117,29.957,56.11,37236,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1214,12252880,1407397987,1982650024,163,219,18.954,32.11,37209,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1215,12252882,1427046622,1982650024,258,423,13.825,36.624,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1216,12252883,1427055326,1982650024,236,310,39.69,72.225,37076,Specialist,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1217,12252886,1417952581,1982650024,348,524,41.845,57.664,37072,Podiatrist,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1218,12252887,1427023605,1982650024,114,159,36.981,53.284,37122,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1219,12252889,1437136827,1982650024,477,497,10.425,32.506,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1220,12252890,1437138641,1982650024,102,132,40.591,60.301,37122,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1221,12252891,1437101524,1982650024,279,392,48.862,61.856,37076,Physical Medicine & Rehabilitation,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1222,13259818,1851554836,1982650024,204,289,29.048,42.694,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1223,13259819,1851540223,1982650024,79,152,19.605,41.418,37186,Physician Assistant,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1224,13259821,1861482259,1982650024,101,132,40.121,61.016,37076,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1225,13259822,1861464430,1982650024,140,242,19.269,32.755,37122,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1226,13259824,1871548818,1982650024,768,830,9.67,30.468,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1227,13259828,1881041846,1982650024,95,137,39.504,70.968,37087,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1228,13259830,1881673093,1982650024,158,225,30.676,40.62,37122,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1229,13259831,1881646073,1982650024,226,354,20.308,42.134,37087,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1230,13259832,1891005856,1982650024,74,89,41.337,55.636,37075,Nurse Practitioner,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1231,13259833,1891012696,1982650024,277,281,15.42,48.58,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1232,13259834,1851478747,1982650024,550,569,17.587,49.049,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1233,13259835,1851345755,1982650024,250,385,30.99,49.53,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1234,13259836,1841581741,1982650024,160,165,7.291,31.754,37066,Emergency Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1235,14773230,1902013410,1982650024,367,731,14.532,38.08,37087,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1236,14773231,1902099443,1982650024,162,166,18.813,50.428,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1237,14773232,1891836920,1982650024,244,351,23.236,47.903,37076,Orthopaedic Surgery,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1238,14773235,1902812571,1982650024,469,1054,21.044,41.566,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1239,14773237,1902899677,1982650024,117,181,37.873,39.025,37076,Psychiatry & Neurology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1240,14773238,1932179389,1982650024,102,156,33.699,50.011,37076,Family Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1241,14773239,1932190360,1982650024,528,890,9.903,27.694,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1242,14773240,1932183779,1982650024,149,151,12.874,35.272,37203,Radiology,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
1243,14773241,1932194966,1982650024,1287,1775,10.816,29.821,37076,Internal Medicine,1.0,37076,General Acute Care Hospital,2.0,"HCA HEALTH SERVICES OF TENNESSEE, INC.",HCA,Summit Medical Center HCA
